concept_id,concept_code,privacy_rule,vocabulary_id,date_added
44823440,779.34,perinatal.csv,icd9cm,2024-03-25
44831569,767.1,perinatal.csv,icd9cm,2024-03-25
44824606,774.4,perinatal.csv,icd9cm,2024-03-25
44836268,764.16,perinatal.csv,icd9cm,2024-03-25
44833907,775.2,perinatal.csv,icd9cm,2024-03-25
44828137,765.27,perinatal.csv,icd9cm,2024-03-25
44833903,767.19,perinatal.csv,icd9cm,2024-03-25
44821230,773.2,perinatal.csv,icd9cm,2024-03-25
44830431,774.6,perinatal.csv,icd9cm,2024-03-25
44836276,770.16,perinatal.csv,icd9cm,2024-03-25
44825782,765.25,perinatal.csv,icd9cm,2024-03-25
44824601,771.89,perinatal.csv,icd9cm,2024-03-25
44822286,775.6,perinatal.csv,icd9cm,2024-03-25
44836278,770.7,perinatal.csv,icd9cm,2024-03-25
44828135,765.11,perinatal.csv,icd9cm,2024-03-25
44828133,765.08,perinatal.csv,icd9cm,2024-03-25
44836275,768.71,perinatal.csv,icd9cm,2024-03-25
44836285,779.7,perinatal.csv,icd9cm,2024-03-25
44823438,778.3,perinatal.csv,icd9cm,2024-03-25
44824594,768,perinatal.csv,icd9cm,2024-03-25
44832704,772.3,perinatal.csv,icd9cm,2024-03-25
44830426,770.17,perinatal.csv,icd9cm,2024-03-25
44831582,779.82,perinatal.csv,icd9cm,2024-03-25
44821227,770,perinatal.csv,icd9cm,2024-03-25
44821229,770.88,perinatal.csv,icd9cm,2024-03-25
44824614,778.4,perinatal.csv,icd9cm,2024-03-25
44822282,772,perinatal.csv,icd9cm,2024-03-25
44832706,779.2,perinatal.csv,icd9cm,2024-03-25
44826964,774.7,perinatal.csv,icd9cm,2024-03-25
44835076,773,perinatal.csv,icd9cm,2024-03-25
44820038,765.12,perinatal.csv,icd9cm,2024-03-25
44836281,772.8,perinatal.csv,icd9cm,2024-03-25
44833904,768.5,perinatal.csv,icd9cm,2024-03-25
44830438,779.85,perinatal.csv,icd9cm,2024-03-25
44835079,778.8,perinatal.csv,icd9cm,2024-03-25
44829280,765.07,perinatal.csv,icd9cm,2024-03-25
44824586,764.02,perinatal.csv,icd9cm,2024-03-25
44833910,777.8,perinatal.csv,icd9cm,2024-03-25
44825794,778.5,perinatal.csv,icd9cm,2024-03-25
44824608,775.4,perinatal.csv,icd9cm,2024-03-25
44833911,779.4,perinatal.csv,icd9cm,2024-03-25
44825778,764.15,perinatal.csv,icd9cm,2024-03-25
44822277,765.18,perinatal.csv,icd9cm,2024-03-25
44830423,764.04,perinatal.csv,icd9cm,2024-03-25
44832702,767.8,perinatal.csv,icd9cm,2024-03-25
44837419,774,perinatal.csv,icd9cm,2024-03-25
44823424,764.03,perinatal.csv,icd9cm,2024-03-25
44823434,770.89,perinatal.csv,icd9cm,2024-03-25
44824610,776,perinatal.csv,icd9cm,2024-03-25
44825786,770.87,perinatal.csv,icd9cm,2024-03-25
44824615,779.33,perinatal.csv,icd9cm,2024-03-25
44822281,771.6,perinatal.csv,icd9cm,2024-03-25
